Tom laid the newspaper on the table .	汤姆 把 报纸 放在 桌上 .
He is poor .	他 很穷 .
He is not a teacher but a doctor .	他 不是 老師 ,   而是 醫生 .
Do you know what I am doing ?	你 知道 我 在 做 什麼 嗎 ？
I had a happy childhood .	我 的 童年 很 快乐 .
Tom wants to know more about Mary is past .	汤姆 想要 知道 更 多 关于 玛丽 的 过去 .
Wonderful !	很棒 ！
Why did not you call me yesterday evening ?	怎么 你 昨晚 没有 给 我 打电话 ？
What exactly happened there ?	那裡 究竟 發生 了 什麼 事 ？
I am constantly forgetting names .	我 經常 忘記 別人 的 名字 .
He is up to his ears in debt .	他 浑身 是 债 .
Thousands of people wanted to know the answer .	成千上万 的 人 想要 知道 答案 .
I am in a desperate situation .	我 处在 绝境 .
I got a new pair of shoes .	我 得到 了 一雙 新鞋 .
I was about to leave when the doorbell rang .	门铃 响 的 时候 ,   我 正 准备 出门 .
It is not that simple .	它 沒有 那麼 簡單 .
At the age of six , I was taken to a circus for the first time .	在 我 六岁 的 时候 ,   我 第一次 被 带去 看 马戏 .
Do you speak Chinese ?	你 會 說 中文 嗎 ？
It is totally dark outside .	外面 一片 漆黑 .
Does she know your phone number ?	她 知道 你 的 電話 號碼 ？
Everyone wants to meet you . You are famous !	大家 都 想 见到 你 ,   你 太 有名 了 ！
I will be at home in the morning .	我 早上 會 在家 .
He belongs to the camera club .	他 參加 攝影 社 .
A dog will bark at strangers .	狗会 对 陌生人 叫 .
He earned his living as a teacher .	他 以 教書 為 生 .
The serpent tempted Eve .	蛇 誘惑 了 夏娃 .
My plane leaves at six o &apos;clock .	我 搭 的 飛機 在 六點鐘 起飛 .
I will get the work done in a week .	我会 一周 内 完成 这个 工作 的 .
Would 9 o &apos;clock be all right ?	9 點 可以 嗎 ？
Tom wanted Mary to say that she loved him .	汤姆 想 让 玛丽 说 爱 他 .
These are pens .	這些 是 筆 .
To make matters worse , it began snowing .	更 糟糕 的 是 開始 下雪 了 .
I usually have a light breakfast .	我 早餐 通常 吃 得 很 清淡 .
I do not want the present Tom gave me .	我 不 想要 汤姆 给 我 的 礼物 .
Do not let Tom lie on the floor .	别 让 汤姆 躺 在 地板 上 .
&quot; How did you get my phone number ? &quot; &quot; Tom gave it to me . &quot;	“ 你 怎么 知道 我 的 电话号码 的 ？ ”   “ 汤姆 告诉 我 的 .   ”
Tom thinks there is hope .	汤姆 认为 有 希望 .
Tom would never have let us go if Mary had not gone with us .	如果 玛丽 不 跟着 我们 ,   汤姆 不会 让 我们 走 .
A glass of wine , please .	一杯 葡萄酒 ,   謝謝 .
&quot; Thanks , guys . &quot; &quot; Do not mention it . &quot;	“ 谢谢你们 .   ”   “ 不用谢 .   ”
She seems rich .	她 看來 有 錢 .
I have heard you have been sick .	我 听说 你 病 了 .
Problems that can be solved with money are not real problems .	錢 可以 解決 的 問題 都 不是 問題 .
Are you aware of how much she loves you ?	你 知道 她 有 多麼 愛 你 嗎 ?
Will you sell your car to me ?	你 可以 把 你 的 車 賣 給 我 嗎 ？
I forgot the date of the meeting .	我 忘 了 會議 的 日期 .
Have you answered that letter yet ?	你 回信 了 嗎 ？
He drives a car , does not he ?	他 開車 ,   不是 嗎 ？
Tom laughed for no reason .	湯姆 無 故地 笑 .
Tom taught me French .	汤姆 教 了 我 法语 .
Another bottle of wine , please .	麻煩 再 一瓶 葡萄酒 .
I have been reading this for a few hours .	我 一直 讀 這個 讀 了 幾個 小 時 .
I have never underestimated Tom .	我 从没 低估 汤姆 .
He has a good knowledge of French .	她 很 懂法 語 .
I belong to the sailing club .	我 參加 帆船 社 .
He is a bad driver .	他 是 個 糟糕 的 司機 .
Please ask at the information desk .	請 向 服務台 詢問 .
I want to stay here longer .	我 想 在 这里 再 待 一会 .
Tom does not believe he could do that .	湯姆 不 相信 他 能 做到 .
This movie is worth seeing again .	這部 電影 值得 再 看一遍 .
I am afraid of death .	我 怕死 .
I like going to watch baseball .	我 喜歡 去 看 棒球 .
Tom is living with his uncle now .	湯姆 現在 跟 他 叔叔 住在一起 .
Tom has no intention of asking Mary to the upcoming dance .	Tom 没有 意图 去 邀请 Mary 去 即将来临 的 舞会 .
You are joking !	你 在 開 玩笑 吧 ！
I live in a big city .	我 住 在 一个 大城市 里 .
My eyesight is getting worse .	我 的 视力 正 慢慢 下降 .
No intelligent person drinks and then drives .	沒有 聰 明人 喝了酒 再 開車 .
My father has never been abroad .	我 父親 從來 沒有 出過 國 .
Here is your change .	這 是 你 零 錢 .
I do not know what I am doing .	我 不 知道 我 在 做 甚麼 .
Did you write ?	你 写 吗 ?
I ran as fast as possible to catch up with him .	我 盡力 追趕 他 .
She asked him questions .	她 問 了 他 問題 .
I guess that would be all right .	我 猜 那 應該 可以 的 .
We grow vegetables in our garden .	我們 在 我們 的 花園 裡 種 蔬菜 .
We are going to eat a lot tonight so I hope you are not on a diet .	我们 今晚 会 吃 很多 ,   所以 我 希望 你 没有 在 节食 .
I told the policeman what I knew .	我 告訴 了 警察 我 所 知道 的 .
He always keeps his word .	他 总是 遵守 诺言 .
We are a family of five .	我家 有 5 口人 .
He took me to the park yesterday .	昨天 他 帶 我 去 公園 .
Have you seen all these movies ?	你 把 電影 全 看 了 嗎 ？
Listen .	听 着 .
I built an amplifier yesterday .	昨天 我 組裝 了 一個 揚 聲器 .
It is a good start .	这 是 一个 好 的 开端 .
I wish I did not have to work .	我 希望 我 不必 工作 .
Make another appointment at the front desk .	在 服務 台 另外 預約 .
I &apos;d be grateful to you if you could teach me to do that .	如果 你 能 教 我 怎麼 做 ,   我 會 很 感激 .
I will tell Tom tomorrow .	我 明天 告訴 湯姆 .
I believe that he will do fine .	我 相信 他 會 做 得 很 好 .
If you need anything , let me know .	如果 你 需要 任何 東西 ,   讓 我 知道 .
Are they all the same ?	他们 都 是 一样 的 吗 ？
Please leave .	請 你 離開 .
I will ask him tomorrow .	我 明天 會 問 他 .
An eye for an eye , a tooth for a tooth .	以眼还眼 以牙还牙
These containers are airtight .	這些 容器 是 密封 的 .
We ordered Chinese food .	我们 点 了 中餐 .
It is imperative for you to act at once .	你 必须 马上 行动 .
One is Japanese and the other is Italian .	一个 是 日本 人 ,   另 一个 是 意大利人 .
She is making progress with her English .	她 的 英語 正在 進步 中 .
I think someone is knocking on the door .	我 想 有人 在 敲门 .
I thought he loved you , but as it is , he loved another girl .	我 以為 他 愛 你 ,   但 事實上 ,   他 愛 另 一個 女孩 .
The archer killed the deer .	射手 打死 了 鹿 .
Do you eat out often ?	你 常常 外食 嗎 ？
How long is your spring vacation ?	你 春假 放 多久 ？
It does not sound like Tom .	聽 起來 不 像 湯姆 .
Let me see that .	讓 我 看看 .
I did not pay attention to what they were saying .	他们 说 了 什么 ,   我 并 不 注意 .
It is nearly six .	差不多 六点 了 .
You can have a ride on my motorcycle .	你 可以 骑 上 我 的 摩托车 去 遛 一圈 .
Do you have a mobile phone ?	你 有 手機 嗎 ？
I think my French is not very good .	我 认为 我 的 法语 不太好 .
Have a nice trip !	旅途愉快 ！
Let is eat now . I am starving .	咱们 吃 吧 ！ 我 饿死 了 .
She was tired , but she kept working .	她 累 了 ,   但 她 繼續 工作 .
We do not expect Tom to live much longer .	我们 不 指望 汤姆 能 活 得 更 久 .
Can I help you ?	我 能 幫 你 嗎 ？
I am not your mother .	我 不是 你們 的 媽媽 .
You should have stayed in the car .	你 該 留在 車裡 .
You have to be proactive .	你 必须 积极主动 .
Tom will be there for a few days .	汤姆 会 在 几天 后后 到达 那里 .
The room is fully furnished .	房間 裡 家具 齊 全 .
This is your only chance .	這 是 你 唯一 的 機會 .
This clock is mine .	這 個 錶 是 我 的 .
He is a fast walker .	他 走路 很快 .
We were astonished to hear what had happened .	我们 听到 所 发生 的 事 ,   感到 很 惊讶 .
He turned over the matter in his mind .	他 在 心里 反复 思量 这件 事 .
Have you already rung the doorbell ?	你 已經 按門鈴 了 嗎 ？
Have you ever been to America ?	你 去過 美國 嗎 ？
I have never read such a scary novel .	我 从没 读 过 那么 恐怖 的 小说 .
Tom is afraid of heights .	汤姆 恐高 .
I no longer love him .	我 已经 不 爱 他 了 .
Which cap is yours ?	哪 顶 帽子 是 你 的 ？
I have almost no money with me .	我 身上 幾乎 沒有 錢 .
I want some orange juice .	我 想要 一點 柳橙汁 .
Tom did not agree to do it .	汤姆 不 同意 做 .
Tom told me that he &apos;d be right back .	汤姆 告诉 我 他 会 马上 回来 .
They were both drunk .	他們 兩個 都 喝醉 了 .
It is too big .	它 太 大 了 .
I have already finished the job .	我 已經 完成 了 這項 工作 .
I will call you back .	我会 给 你 回 电话 的 .
One of your tires is flat .	你 的 轮胎 爆 了 一个 .
This desk takes up too much room .	這 張 桌子 太 佔 空間 了 .
I will be back in ten minutes .	我 10 分钟 后 回来 .
I am eating rice .	我 在 吃 米饭 .
He is armed to the teeth .	他 武装 到 牙 齒 .
We have never had this problem before .	我們 從 前 從 沒有 過 這個 問題 .
He is rather hard to please .	取悅 他 很 難 .
I slipped and fell down the stairs .	我 滑了一跤 並 從 樓梯 上 摔 下來 .
I heard the front doorbell ring .	我 聽到 前門 的 門鈴 響 了 .
You may not remember me , but I remember you .	你 可能 不 記得 我 了 ,   但 我 記得 你 .
This is a matter of the utmost importance .	这件 事 至关重要 .
They have no idea what is going on .	他們 不 知道 正在 發生 甚麼 .
Tom is not doing what he is supposed to be doing .	湯姆 沒 有 做 他 該 做 的 事 .
I hate you .	我 恨 你 .
She has not phoned since she went to London .	自 她 去 了 倫敦 後 ,   就 沒 再 打電話 了 .
Let is go by bus .	讓 我們 坐 公共 汽車 去 .
That boy is running .	这个 男孩子 在 跑步 .
I have decided to shave my head .	我 已经 决定 把 我 的 头发 剃 了 .
Please tell the truth .	请 把 真实 的 情况 说 出来 .
I know the facts .	我 知道 事实 .
Tom is standing in the garden .	汤姆 在 花园里 站 着 .
Mistakes like these are easily overlooked .	这种 错误 很 容易 被 人 忽视 .
They are very big apples .	他們 是 非常 大 的 蘋果 .
Please close the door behind you .	請 隨手 關門 .
They were not listening to music .	他們 沒 在 聽 音樂 .
Do you know how to drive a car ?	你 知道 如何 開車 嗎 ？
You should not have lent the money to such a person .	你 不 應 該 借 錢 給 這樣 的 人 .
I overslept .	我 睡 過頭 了 .
They are having breakfast now .	他們 現在 正在 吃 早 飯 .
Tom did the best he could , but he was not able to get a higher grade than Mary .	汤姆 尽 了 全力 ,   但 他 还是 不能 获得 比 玛丽 更 高 的 等级 .
Do you know Tom well ?	你 很 了解 汤姆 吗 ？
I went to the park last Saturday .	上個 星期六 我 去 了 公園 .
The train for Birmingham leaves from platform 3 .	去 伯明翰 的 火车 从 3 号 站台 出发 .
Actions speak louder than words .	行動 比 語言 更 響亮 .
Which shoes are you going to put on ?	你 将 穿 哪 双鞋 ？
He is used to speaking in public .	他 習慣 在 公眾場 合 說 話 .
I go to school .	我 去 学校 .
The moment I held the baby in my arms , it began to cry .	我 一把 孩子 抱 在 手里 ,   他 就 开始 哭 了 .
Compare your answers with the teacher is .	把 你 的 答案 和 老师 的 比较 一下 .
They got married and settled near Boston .	他們 結 了 婚 並 定居 在 波士 頓 附近 .
May I have a glass of milk , please ?	请问 能 给 我 一杯 牛奶 吗 ？
Do you have any day tours ?	你 有 任何 一日 遊 的 行程 嗎 ？
I work with her boyfriend .	我 和 她 的 男朋友 在 一起 上班 .
How much money did you spend in Boston ?	你 在 波士顿 花 了 多少 钱 ？
She takes private piano lessons .	她 上 私人 鋼琴 課 .
I took a cab to the station .	我 搭 了 計程 車 到 車站 .
We may be late for school .	我們 上學 可能 會 遲 到 .
I will do whatever you want me to do .	无论 你 要 我 做 什么 ,   我 都 会 去 做 的 .
Were you playing tennis yesterday morning ?	你 昨天上午 打网球 了 吗 ？
It is illegal to park your car here .	把 車 停 在 這裡 是 違法 的 .
Tom knew what Mary intended to do .	湯姆 知道 瑪麗 想 做 甚麼 .
I can teach you how to swim .	我 能 教 你 怎样 游泳 .
I agree with your opinion about taxes .	我 同意 你 對 於 稅 的 意見 .
I received your letter .	我 收到 了 您 的 信 .
He is hard to deal with .	他 很 難對 付 .
We have little chance of winning .	我們 獲勝 的 機會 很少 .
I can not wait forever .	我 不能 永远 地 等 .
Can you ride a horse ?	您 会 骑马 吗 ？
Orange juice , please .	柳橙汁 ,   麻煩 你 .
Did you actually see the accident ?	你 真的 看到 了 這 起 事故 嗎 ？
December has thirty @-@ one days .	十二月 有 三十 一天 .
He plays baseball every day .	他 每天 都 打 垒球 .
She especially likes music .	她 特別 喜愛 音樂 .
The moon is shining .	月光 在 照耀 著 .
